reviewId,userName,userImage,content,score,thumbsUpCount,reviewCreatedVersion,at,replyContent,repliedAt,appVersion
e813e008-f2f6-4774-b285-6230d3d68198,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Gamenya bagus walaupun saya mainnya yang di PC bukan di handphone, tapi karena ini game cross platform udah pasti sama dan yang bedain cuma kontrol sama UInya, dan untuk orang orang yang ngeluh karena eror, itu karena handphonenya yang nggak kompatible dengan Prosesor dan Ram handphone. Jadi jangan salahkan game kalau eror karena udah pasti yang bermasalah handphonenya yang tidak kompatible dengan game. Masalah handphone tidak kompatible bisa lagging, framedrop, texture pecah², force close, DLL",5,0,,2020-10-14 01:05:30,,,
dcf6b542-9008-4a75-8fad-e44b6b4626a8,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Game menarik dgn sistem seperti zelda breath of the wild, grafik mantap, gerakan fluid tidak ada leg pokoknya bagus. Saran: Utk pengguna android grafik bisa di kurangi agar lancar dan mudah, dan juga bagi pengguna data siapkan data minimal 6 gb utk mendownload data dalam game",5,2,1.0.0_1112729_1135452,2020-10-01 02:44:36,,,1.0.0_1112729_1135452
b032deac-0097-4db8-b989-2db4f96f2164,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Slow Adventure game dan tanpa adanya unsur kompetitif. Semoga nextnya akan ada unsur kompetitif nya yah, biar yg main lebih bersemangat lg. Untuk slow adventure nya ga masalah sih, gw nikmantin banget adventure yg gak diatur oleh gamenya itu sendiri, bebas mau melakukan apapun kapanpun jam berapa pun. Overall Good job. Gw akan kasih penilaian bintang 5 setelah gw tau tujuan sebenernya main genshin impact itu apa sih. Hehehe semangat dev",4,0,,2020-11-11 04:34:27,,,
15f0d765-6198-4ce2-b0dd-ff088d8b4297,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Gamenya bagus, menarik, kualitasnya keren, ada jalan cerita, map besaaaar banget, banyak tantangan quest yang seru juga. Recommended banget buat orang yang suka jalan cerita, exploring dan juga quest menantang dan seru. Semangat buat update² baru genshin, saya akan tunggu",5,1,,2021-06-25 15:22:03,,,
78903136-d94d-42ae-8291-c1224baaf197,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Saya baru download game ini seru sih pertama main game nya menarik,tapi sekitar 1mingguan main mau login kok ada tulisan ""Terlalu banyak permintaan, silahkan coba kembali setelah beberapa saat"". Sumpah itu kesal banget rasa nya padahal pengen main ngerjain misi malah nga bisa login gitu ,mana lama banget kaya gitu nya. Apalah itu tolong buat developer nya hilang in dong itu.",1,0,,2024-09-17 22:21:39,Mohon maaf sebesar-besarnya atas terganggunya pengalaman bermain Traveler. Silakan hubungi Layanan Pelanggan kami melalui email untuk mendapatkan bantuan terperinci mengenai masalah ini.,2024-11-18 11:26:48,
70a6ed92-22b1-4931-bae6-fcec78d58586,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Dari grafik dan story udah bagus banget! Walaupun dapat Primo ya susah. Kalo masalah nabung Primo itu menurut ku lumayan seru! Bisa eksplor tempat baru .walau pun puzzle nya bikin pusing .intinya semoga genshin lebih berkembang lagi. Tapi!! Pliss size-nya jangan besar besar amat😫,5,66,4.7.0_23093867_23435602,2024-06-30 13:04:02,,,4.7.0_23093867_23435602
55844a6d-b17a-4c63-9721-d2b05cf0d35c,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"gamenya seru diawal awal tapi bikin stres saat melawan monster semakin susah. Dan ketika update memakan banyak sekali penyimpanan. Kalau update tolong sekitar 1/2Gb saja. Dengan begitu player bisa nyaman. Oh iyaa gamenya seru kok! Story nya juga bukan main, setiap karakter punya cerita sendiri. Bahkan npc dikasih cerita",3,0,,2022-05-31 04:53:06,,,
f16798ee-d39b-48f9-b688-693bf6169d56,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Plot cerita sangat bagus. Saya F2P. Hanya saja saya mungkin beruntung telah mendapatkan karakter dan senjata b5 cukup banyak tanpa harus pull sampai 90 ataupun 80. Semoga lebih banyak lagi perkembanganya dan tentunya pensaran sampe vision dendro keluar.,5,0,,2021-09-30 04:04:35,,,
a78faf69-ca54-497e-807d-4783f7f2e6b4,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Open word sungguh mantap bos, to spek terlalu berat, kalau bisa disedikit di low, atau di bikin pilihan grafik yg lebih low lagi, biar hp² semi kentang bisa main juga,. Tp game ini sangat mantap dah, semangat dan ditingkatkan",5,6,2.2.0_4340077_4464168,2021-10-13 08:47:31,,,2.2.0_4340077_4464168
9aaa5a69-e65f-4263-b4b8-0533311f466a,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Khusus pengguna A70. Dengan snap 675 6/128,Android 10,Versi (UI 2.0). cukup baik masalah grafik. Pada gameplay, hanya dapet 45fps/25(drop fps).Ketika memakai fan cooler, 48fps/tembus ke 50fps (jarang banget dapetnya). Catatan:(Resinnya mohon dipercepat waktu pengisiannya, membutuhkan waktu yang sangat lama.) Give me ayaka mihoyo",5,0,,2021-01-10 05:36:01,,,
8de604a3-c47a-4729-8363-84770da57d1c,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Yahh.. gamenya memang sangat bagus. Tapi anda sekalian tau lah. Saya rasa size gamenya terlalu berat. Dan pemakaian softwarenya ngak main-main. Semoga bisa di atur penyimpanan, mungkin di sediakan 8bit supaya sedikit penyimpanannya hehehe",3,0,,2022-01-10 11:23:44,,,
a720b82b-a3aa-48fa-8728-0c544944a2f9,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"dari segi grafik, gameplay, udah bagus, event juga sering keluar, char banyak, ada jaminan gacha dapet ★5 walaupun harus 90x, game nya juga open world, map nya gede, cuma ya kekurangan main di hp spek low itu bukan cuma lag aja, tapi kadang cutscene nya itu black screen cuma keluar suara doang, kayak pas dvalin nyerang monstadt, sebelum dan sesudah traveller lawan Raiden Shogun, ya emang main game ini butuh spek yang bagus, jangan ngeluh main game ini ngelag",5,1,2.1.0_3981765_4073622,2021-09-30 02:48:47,,,2.1.0_3981765_4073622
a67e286c-7e74-4404-badc-11ff93bab4ff,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Game nya sangat menyenangkan, cuma ada beberapa kendala seperti ketika di map sumeru padang pasir device saya mengalami frame drop yang parah sampai 20fps, untuk map yang lainya bisa 45 fps low grafik, minta tolong developer untuk di peringan pada map sumeru padang pasir",3,0,,2023-01-05 06:49:59,"Terima kasih atas dukungan dan perhatian kalian kepada Genshin Impact. Kami akan terus memberikan konten game berkualitas kepada Traveler. Bila Traveler memiliki masalah atau pertanyaan, silahkan hubungi Layanan Pelanggan kami melalui pelaporan masukan dalam game atau email untuk mendapatkan bantuan.
",2023-01-07 12:36:24,
0da33ab9-d9f8-422e-a876-188dd8cc943b,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Game nya sangat bagus, mulai dari graphic nya, open world nya, lore nya yang dalam beserta teorinya, semuanya sangat indah dan menarik. Walaupun pada akhirnya harus dihapus akun secara permanen karena kapasitas dihandphonde dan saya ingin memainkannya dikomputer tapi saya tidak punya uang, dan sekarang saya harus fokus skripsi kuliah dulu (lebih penting), tapi mungkin kapan"" saya akan join lagi.",5,0,,2022-05-11 02:32:29,,,
762e1e51-432b-486d-aaad-5e1c68ced9be,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Game play bagus yg kurang hanya di stamina setiap karakter. Teknik yg di keluarkan juga terbatas 3 atau 4 kali basic attack Untuk menarik peminat memainkan game ini harap tambah kan saran saya. Untuk tambahan overview yg di sediakan kurang memuaskan ,jarak pandang untuk game kalau bisa di upgrade ke tampilan yg bisa mengobservasi Medan yg memudahkan pertarungan ataupun explorasi . Sekian",3,7,4.8.0_24603909_24822834,2024-07-20 05:50:51,,,4.8.0_24603909_24822834
88c50df5-2c8f-45c6-ae91-e236dede74a5,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Grafis, suara, dan pengalaman bermain sangat memuaskan, cuma ping jaringan sangat lambat, dan gamenya memerlukan banyak sekali memori dan ram, sehingga jika terlalu lelet gamenya force close. Namun dari segi gamenya sendiri sudah sangat bagus, saya saja yang kurang beruntung mainnya di hape yang kurang memadai, jadi mungkin akan saya uninstall saja. Terima kasih.",5,3,1.0.0_1112729_1135452,2020-09-30 05:05:51,,,1.0.0_1112729_1135452
b6a9d5b0-4177-4eae-a84e-59a10faccc93,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Game arpg yang sangat bagus,grafiknya pun gk kaleng2 eventnya jg seru2,dan yg paling penting,kita bisa bebas explore mapnya dan menemukan beberapa rahasia dan teka teki tersembunyi,cma sedikit perbaikan untuk kasus data akun yg bocor dan bisa dihack oleh orang lain",5,0,,2021-03-17 00:19:51,,,
71a4274d-1ad7-44c0-947a-2886d3503c54,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Setelah update 2.4 ada beberapa bug dan server lag yang menggangu seperti saat melancarkan ultimate karakter bintang 5, HP atau Shield musuh yang ada di atas kepala mereka tiba-tiba menghilang walaupun ini hal sepele tapi sangat berpengaruh karna para traveler atau player tidak dapa melihat Shield musuh maupun HP musuh. Semoga Cepat Di Perbaikin TERIMAKASIH",4,0,,2022-01-07 19:17:07,,,
8f68e56e-91df-47bf-8efe-e56cac570f8f,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Grafiknya bagus bisa diatur mau resolusi rendah atau tinggi spy sesuai dengan smartphone. Gamenya seru g bosan krn questnya macam2, bisa challenge dungeon, buka peti, selesain domain, ngumpulin chara, co-op dgn player lain, dll. Tpi kadang klo di tempat tinggi ( tebing2 Liyue ) gambarnya agak rusak/pecah, g tau jg mungkin smartphone yg kugunakan msi kurang sesuai dgn gamenya.",5,12,,2020-10-29 10:08:55,,,
5fb32e38-0c64-4ff0-a050-f7cc29b4edaa,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Sangat bagus dan Melodi lagunya juga tidak main main sangat bagus! Karakter, skill, artefak, kostilasi, biodata, Senjata, bahkan nama karakternya juga udh bagus! Tapi kekurangannya ada di menjelajahnya, Bagi player yang sudah 100% semua petanya aga kesusahan dalam mencari primo, memang sih bisa main sama teman yang baru main dan membantu ia menjelajah, tapi yah begitulah, Intinya Terimakasih ya untuk Deplopernya genshin impact karena telah memberi dan menyajikan gemes yang seru untuk kami Smngat",5,0,,2024-07-19 22:11:22,,,
206557b2-787d-4f22-b3fa-825a70d82581,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Salah satu game open world terbaik lah untuk android dari segi grafik dan juga gameplay, tapi tergantung device/perangkat kalian juga ya kalau mau main contoh nya saya. Saya sempat mainkan game ini sebentar tapi karena device kurang mendukung jadi next time aja dah lanjutnya :')",5,0,,2020-09-29 06:39:48,,,
9c3df730-e2cc-4714-971b-930dcef3101f,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,sangat menarik bagus ceritanya jugak bagus. grafiknya jugak memuaskan tapi ada satu masalah sinyal tolong di perbaiki agar pingnya bisa stabil padahal kuota banyak sinyal ok tapi masih aja pingnya tinggi... cuma itu aja semuanya siih ok baguus bangt.,5,0,1.0.0_1112729_1135452,2020-10-14 10:43:45,,,1.0.0_1112729_1135452
5e91f2bf-a730-4e2e-9305-8e391d4b7e64,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Emg bagus seh gamenya tapi masih banyak bug misalnya versi sekarang style kartu baru dari dunia fana II itu padahal saya sudah mendapat kan semua buku di dunia fana II ini tapi kok di arsip tidak ada gitulah jadi tidak bisa ambil achievement dari duni fana II itu Jadi tolong developer game ini perbaiki, ini game ngebug apa sudah berulang kali reset sinyal tapi masih tidak bisa jadi mohon di perbaiki!!! 🙏🙏🙏",4,14,2.0.0_3513686_3617618,2021-07-21 13:32:18,,,2.0.0_3513686_3617618
a47701b1-b63e-4695-9147-13167f255e65,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Game yang sangat keren,mulai dari quest hingga story yang sangat kompleks yang disajikan di dalam game ini,lalu dengan grafik yang luar biasa indahnya sehingga mata enak ngeliat grafiknya,tampilan karakter dengan desain yang sangat bagus dan dengan cerita masing masing karakter,pokoknya wajar sih game 20 gb an sebagus ini mulai dari story yang kompleks,desaign karakter yang keren dan grafik yang memanjakan mata.Yang hpnya spek dewa wajib downlowd ni game",5,25,3.8.0_15672274_15939604,2023-07-22 15:32:36,,,3.8.0_15672274_15939604
c88a49df-4027-4fd6-ae2e-61430314666d,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Untuk game dan story' nya udh bagus ,cuma sistem drop artefaknya ga worth it banget,udh hampir 3 thn main ga pernah dapet artefak nya bagus buat,padahal udah cape2 bolak balik masuk domain cuma untuk ngebuild karakter yg kita mau,tapi hasilnya slalu dapet artefak yg ampas , harapan saya kedepannya agar hoyoverse lebih memperbagus sistem drop artefaknya",3,9,3.4.0_12498014_12591909,2023-02-02 21:29:34,,,3.4.0_12498014_12591909
21530a49-e24c-4dea-aa96-6f55a19b4692,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Game pertama open world yg aku mainin, keren dr segi visual, karakter, maupun storynya. Walau deviceku agak kentang dan pengaturan grafik dan rendernya diubah ke settingan TERENDAH, taoi overall masih lancar. Untuk gacha agak ampas memang, tapi makasih mihoyo udh buat aku menang rate off 4 kali sejak banner ayaka sampe kokomi. Semoga kedepannya gamenya makin seru dan menarik baik dr segi gampeplay dan story nya. And last, happy anniversary ke-1 Genshin Impact!!",5,0,,2021-09-28 10:06:13,,,
560e567e-f13c-403c-87fe-bb72e4bc89c7,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Mantep bgt dah. Apalagi buat pecinta open world wajib banget coba ni game. Meskipun f2p masih bisalah buat gacha"" asal hemat :v. Tapi ada 1 masalah, entah ini memang hp saya atau memang dari gamenya. Yaitu terkadang ketika bertarung kamera tiba"" menjadi sangat dekat, yg awalnya saya setting paling jauh tapi ketika bertarung/setalah bertarung kamera jadi mendekat dengan sendirinya. Dan ini sangat mengganggu saya dalam melihat sekitar. Sudah begitu saja dari saya.",5,0,,2021-09-29 16:11:30,,,
f5b6b79a-bfc8-409d-ac2b-df2b03d2eab8,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Salah satu game open world gacha terunik di mobile, mulai dari design karakter, world desain sampai ke gameplay menurut gw. Gamenya juga ramah banget untuk f2p cuman nyelesain quest sama event udh bisa gacha karakter yang lu suka, dan juga lore yang dibawakan GI cukup menarik dan misteri yang bagus untuk dibahas, Tetapi kekurangannya masih banyak bug"" Dan jaringan yang perlu diperbaiki. Untuk saran gw sih paling cukup optimalin lagi agar bisa lebih lancar untuk memainkannya.",4,0,,2024-01-27 17:29:09,,,
c98c14ae-439e-4a8b-be4c-480e0a58ad86,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Game nya bagus banget, storyline, grafiknya tuh udah breathtaking banget, juga kalau dalam combat skill nya itu berguna banget buat semua scenario. Harap game nya gak turun cuman karna anniversary reward nya",5,0,2.1.0_3981765_4073622,2021-09-28 23:21:14,,,2.1.0_3981765_4073622
224fccf0-1f40-42f6-86a9-7ab9e410b18c,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Cerita utama yang mantap, musik, grafis, pemandangan dalam game yang bisa buat cuci mata. Apalagi desain karakter, best ini mah. Terus sudah terlihat banyak perkembangan di dalam game. Ada fitur² yang lumayan membantu Player. Semoga perkembangan berikutnya bisa makin memudahkan para player, juga dalam pemberian hadiahnya agak banyakin >< hehe. Semangat team developer! Semoga bisa membuat cerita dan mengembangkan aspek dalam game ini menjadi terus lebih baik 👌",5,0,,2024-08-17 17:26:38,,,
9bdfbd83-1a48-4220-9fbb-f8d6c6116911,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Di Vivo z1 pro, Semua berjalan normal dan mulus terkadang stuck, lag, setting grafis juga pake terendah, tapi sering keluar tiba tiba dr game, tolong untuk developer agar lebih disupport untuk Android dan ios , Thanks",4,0,1.0.0_1112729_1135452,2020-10-25 19:03:37,,,1.0.0_1112729_1135452
33d97440-2a58-470c-8e67-04f8efc1800d,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Secara keseluruhan dri segi story, world, character, skill efek, dll itu sudah bagus... cmn tolong PING server nya di perbaiki.. memang PING nya itu di awal"" tdk trlalu mempengaruhi gameplay... Cmn saat udh dipertengahan atau saat ketika battle klo PING nya gede itu biasa skill nya nggak mau keluar atau tiba2 dropframe parah, mohon lebih di fix lagi🙏🏻",5,0,1.0.0_1112729_1135452,2020-10-24 09:51:21,,,1.0.0_1112729_1135452
9efc250b-f5d9-4192-8887-628fd031e604,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Untuk gameplay sama story sebagai pecinta rpg open world udah lumayan bagus yang disayangkan cuma filenya yang bikin memorynya bengkak. Plis mihoyo di update selanjutnya semua file genshin bisa dipindah ke data eksternal (kartu SD). Soalnya pas download data buat versi selanjutnya walaupun gamenya dah dipindahin penyimpanan eksternal tetep aja bengkak di penyimpanan internal. Aku pingin main sampai region snezhnaya jadi tolong ya, makasih.",5,0,2.1.0_3981765_4073622,2021-10-11 09:32:12,,,2.1.0_3981765_4073622
d900e79a-36b5-48a4-9c9a-e6a803b79d11,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Semoga Bisa Di Optimalkan Rendering nya agar hp menengah bisa main :D , overall dri segi cerita , grafik, character mntep semua, tp bagian rendering nya semoga bisa di optimalkan agar lebih nyaman bermain nya , sekian , terimakasih",4,4,2.0.0_3513686_3617618,2021-08-10 06:14:54,,,2.0.0_3513686_3617618
15038864-2a7a-4f2d-907f-9720bd9d0193,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"saya selalu kesulitan menghadapi boss, terutama naga karena bug yang membuat layar hp saya tidak bisa melihat bentuk naga melainkan bentuk warna yang random. namun gameplay dan fiture lainnya sungguh keren! saya berharap tim mihoyo bisa memperbaiki bug saya segera. Terimakasih banyak",3,9,1.3.0_1825294_1872772,2021-03-12 20:44:25,,,1.3.0_1825294_1872772
89947612-f6b7-4ad3-898e-a44455a39846,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Dari segi gamplay udh bagus meski g nyampe 60 fps, trs quest-quest lumayan, teleport sistemnya lancar, meski masih ada beberapa bug, wajar karena baru buka server. Kiga kedepannya lebih baik. Gua sangat saranin klian klo mau main ini game cek spek ama ram hp dulu. Karena itu yg bakal nentuin gamplay lu bakal lancar apa enggak.",5,3,1.0.0_1112729_1135452,2020-09-28 10:02:09,,,1.0.0_1112729_1135452
27830710-5fd3-4e5f-97aa-a3f601a3d733,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Grafik, alur cerita, desain karakter, cerita karakter, sama desain dunianya bagus banget. Buat kalian yang grafik kurang bagus coba pakai setingan rata kanan, dijamin bagus. Bagi yang nggak tahu rata kanan, rata kanan itu dimana semua kualitas grafiknya di fullin.",5,0,,2022-09-28 05:20:57,,,
c98b2b63-d3bf-478f-9a8f-214c3e970322,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Bertahan main 3 tahun karena emang sebagus itu game nya dari pembuatan cerita, cutscene, grafik, musiknya, karakternya semua nya dikemas dengan baik. Terus berkembang dan sukses selalu! Pokoknya harus sampai tamat ceritanya.",5,0,,2024-03-13 05:36:54,,,
26883736-a083-474a-805a-4f7a205b464c,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Yang pada kasih bintang 1 bilang gk ada pvp la, gk bisa pk player lain la. Woi tau gk konsep game ini gimana? Klo lo punya switch cobain main zelda botw. Konsep gamenya 11/12 sama itu. Masih untung ini bisa co-op bisa explore bareng duh. Player indo kok makin bodo2 gini",5,0,1.0.0_1112729_1135452,2020-09-30 06:55:17,,,1.0.0_1112729_1135452
57d6fc21-74dc-4092-b5ee-9f1780e11e41,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Jujur pribadi setelah lumayan lama aku main rasanya kaya bosan misi nya itu itu aja karakternya mungkin makin banyak tapi kalau skill nya cuman 2 bisa sih pakai konsension tapi itu untuk pasif skill bukan activ skill jadi untuk developer tolong tambahin skill nya lagi,3,2,2.5.0_5517525_5674503,2022-02-17 00:36:16,,,2.5.0_5517525_5674503
b5b2bd01-1a84-48a4-8f71-16d0821165e6,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Yang kasih rating 1 gara-gara reward anniversary sih, egois aja sih. Masa cuma karena rewardnya sampai jatuhin reputasi, kelihatan nih jiwa2 f2p nya. Menurut pandangan aku sih fine2 aja rewardnya segitu biar dalam segi game gak terlalu ngebosenin dan ngikutin alur cerita karena kebanyakan karakter misal banyak yg player whaler udah banyak bosen gara karakter op, high damage. Dan berakhir jual akun, gak laku lagi karena semua orang pasti belum punya banyak atau yang spend hanya untuk GAME!!",5,1,2.1.0_3981765_4073622,2021-09-29 02:51:42,,,2.1.0_3981765_4073622
3401c72e-0edd-4fa7-804d-32374cb65103,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"secara keseluruhan game ini sudah bagus tapi tolong segera tambahkan chapter baru dan kelanjutan cerita utamanya. karena setelah semua itu berhasil saya selesaikan tdk ad hal yg bisa saya lakukan kecuali hanya menjalankan 4 quest daily atau rush elite bos, dominan dan lay lane yg harus menggunakan resin yg terbatas. tambahkan world chat atau direct message ke teman agar memudahkan interaksi sesama pemain. Thanks mihoyo",5,0,,2020-10-31 08:40:34,,,
